,date,link,title
2015-04-18 20:20:03,Sat Apr 18 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3833074351724153,英國毀於給美國做狗；日本毀於第 3 次吃原子彈；新加坡毀於李光耀之死；沙烏地阿拉伯毀於石油枯竭；以色列毀於成也納粹敗也納粹；梵蒂岡毀於戀童症；希臘毀於好吃懶做；烏克蘭毀於太歳頭上動 土；朝鮮毀於韓國；韓國毀於朝鮮；葡萄牙毀於又沒葡萄又沒牙；美國毀於惹毛中國；中國毀於多了一隻手。
2015-04-17 20:20:03,Fri Apr 17 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3832711963814386,大明星王羽羡慕李敖：他說他被人罵了，只能一個一個揍回去；而李敖被人罵了，卻能用一支筆橫掃千軍。 王羽更該羡慕我的，是我精於打官司。當 然司法是黑暗的，十打九輸，但你就要贏那10 %，為那 10 % 的纏訟，「技術擊倒」（TKO）你的敵人和司法黑暗。問問打拳的，他會告訴你什麼叫 TKO。
2015-04-16 20:20:03,Thu Apr 16 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3832349575940284,我從1962年就被國民黨纏訟，引得我訟性大發：43年來，從偽總統到偽五院院長到中央硏究院院長到224個立法委員，一干人等，無一不告。近年被告缺貨，但還是被我逮到一個大號的，是中央硏究院院士許倬雲，我告他誹謗罪，官司打了5年，被我打敗。除書面道歉外，還賠我200萬人民幣。快樂呀！
2015-04-15 20:20:03,Wed Apr 15 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3831987187487398,「禮記」里，清楚區別了「天下為公」與「天下為家」的不同。結論很清楚：你不能自己做了老大，又給兒子做老二。可是，口口聲聲「天 下為公」的孫中山，自己在廣州稱王，卻給孫科做廣州市長！口口聲聲「天下為公」的蔣介石，在台北稱王，卻給蔣經國做行政院長！「天下為公」去你媽的啦！
2015-04-14 20:20:03,Tue Apr 14 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3831624800506165,中文有一些「雲端辭??」，我特別喜歡。像神來、像坐化、像遁形、像遙想、像臥遊、像意淫、像魂交、像佯信、像假裝、像扮演、像虛擬、 像余態、像揷播、像心許、像情悅、像靈隱、像陰謀、像蟬蛻、像幻境。它們的特色是超乎現實。現實太無趣了、渺小了。有時要逃避它。人對自己要來點假的。
2015-04-13 20:20:03,Mon Apr 13 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3831262412696230,晏子是大臣，大臣標準只看統治者是否有利國家。如活到今天，晏子對蔣毛誰好誰壞沒興趣，他只問誰能富國強兵、誰能超英趕美、誰能在大方向上使中國「含淚播種、歡呼收割」。做為歷史家，我清楚看到了中國的前途，絶非蔣所能創造。誰好誰壞都不是歷史家的重點，即使蔣是聖人還不是一根屌！
2015-04-12 20:20:03,Sun Apr 12 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3830900024658159,18世紀腓特烈大帝（Frederick the Great）戲言：「如果要懲罰一個省，我要派哲學家去。」台灣是中國一個省，負隅頑抗，媚日舐美，實在該罰。但共產黨不知怎麼罰：吃虧也、讓利也、擁連也、拱朱也、陪笑臉也、擺臭臉也。通通無效。可見對付不知好歹的，不如派哲學家去。看來派黨工是不行了。
2015-04-11 20:20:03,Sat Apr 11 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3830537636679814,「半推半就」是一方的，「全推全就」是雙方的。有些鼠肚雞腸的台灣人，硬把祖國推到門外，指中國不是台灣人的、是你們大陸人的。相對的，有些雞腸鼠肚的大陸人，硬把祖國據為己有，指中國不是台灣人的、是我們大陸人的。 結果，台灣「全推」，該要的不要了；大陸「全就 」，整個中國自己吃了。
2015-04-10 20:20:03,Fri Apr 10 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3830175248313659,難友劉辰旦喜歡中國書畫，有次在北京，碰到齊白石的後人。辰旦問：「市面上這麼多齊白石假畫，為什麼不拆穿？」答案是：「不能拆穿。一拆穿，我們真的也賣不掉了。」這故事很逗：只要維持怒濤澎湃滾滾東流，就別在乎「挾泥沙以俱下」。難免有「假的你」在纏夾「真的你」，一笑了之罷。
2015-04-09 20:20:03,Thu Apr 09 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3829812861112057,我生在1935年4月25日辰時，生前79個小時，台灣地動山搖，發生了7.3級大地震，縱貫在線坡度最陡的危橋震斷了，從此台灣出現了難得的古迹，非鋼筋、非水泥的古迹，只靠紅磚、糯米、和花崗石塊，就創造出幾何弧度的美麗。我在島上，總覺得它與我獨親，它的死亡，我的誕生，原來若合一契。
2015-04-08 20:20:03,Wed Apr 08 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3829450473316615,大學念了五年，頭一年念法律那年，知道有位蔡章麟教授，留個小鬍子，怪怪的。幾十年後，聽說蔡教授越老越怪，見到任何不順眼的人，都要當面罵一句「王八 蛋」。我們不能譴責蔡教授神智不清 ，相反的，正因他神智很清，才把人間看得如此準確。他的問題在心口如一，見到王八蛋就忍不住而已。
2015-04-07 20:20:03,Tue Apr 07 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3829088084753682,1949年3月23日，進北京那天 ，毛澤東說：「我們決不當李自成。」56年過去了，共產黨的確沒當李自成。李自成不貪污，保持土共本色；李自成沒有主義、馬克思、革命大文化、文化大革命，在北京的統治是清爽的。李自成很乾脆：成則為王、敗則為寇，雖忠不烈，視死如歸。李自成也不當毛澤東。
2015-04-06 20:20:03,Mon Apr 06 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3828725696988789,有些國家令你倒胃：美國被看做民主國家，但它的國會竟通過非法打伊拉克；以色列被看做「納粹傷害」國家，但它竟以納粹手法傷害阿拉伯；朝鮮被看做共產國家 ，但它竟革命革到父死子繼子死孫繼，完全變成 封建帝國 。這些國家的共同特色是掛羊頭賣狗肉，最後狗肉走味，倒盡你的胃口，太可惡了。
2015-04-05 20:20:03,Sun Apr 05 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3828363309815996,4月25日80大壽，為趕出700多頁的「李敖風流自傳」，忙個不停。書中臭罵兩個臭黨：「志在說明我與他們的大異其趣。他們無趣，我有趣。他們實在無趣，我實在有趣。」「我的中國不是他們搶的那塊肉，我的中國是于萬斯年的。」于萬斯年是古典用法，中國長壽，中國的黨卻會早夭。天理呀！
2015-04-04 20:20:03,Sat Apr 04 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3828000921556769,國民黨巧宦蘇起跟我說：2000 年他避開「一個中國」四個字，創造「九二共識」以模糊之。我說水滸傳孫二娘說「由你這廝奸似鬼，喝了老娘洗腳水」，共產黨那麼奸，卻喝了洗腳水啦。15 年下來，還喝個不停，太笨了！為什麼要把「一個中國」給漢奸台奸「各自表述」的空間？共產黨呀你還沒喝夠嗎？
2015-04-03 20:20:03,Fri Apr 03 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3827638533694889,顧亭林詩「老年終自望河清」、于右任詩「及身要見太平時」。他們有生之年，都沒見到。很難得，當我回到祖國，我見到了 。也許你不同意。但我認為：當外國不敢打中國、當中國不再有餓殍、當餓殍有了上國衣冠、當有了衣冠的部分人變成衣冠禽獸，這就是河清時與太平時了。難道想 在中國找天堂嗎？
2015-04-02 20:20:03,Thu Apr 02 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3827276145864383,李敖三大終身遺憾：1 我無緣跟李敖做朋友。因為我是李敖。2 我無緣坐台下聽李敖演講 ，因為我是李敖。3 我無緣留下李敖的墨寶，因為我是李敖，沒閑工夫揮毫。讓我透露一個秘密：我寫了一手好毛筆字 ，是中國末代文人字，周旋在「圭峯碑」和館閣體之間。我的字比我勁氣內斂，雖有敗筆，也比你好！
2015-04-01 20:20:03,Wed Apr 01 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3826913758024807,明星安潔莉裘莉前年前割乳房、今年割卵巢和輸卵管，39 歲就把自己割得一身疤，她泰然自若；我 70 歲前割前列腺，報上註銷我泰然自若的對聯：上聯「引刀成一快，仇者先快、親者后快」；下聯「不負少年頭，為了大頭，犧牲小頭。」這就是人生：委曲以求不全，失掉完整的前身，剩下破碎的自己。
2015-03-31 20:20:03,Tue Mar 31 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3826551370322596,老一代共產黨中，毛大王的毛筆字是有基本功的，從他微時寫給胡適的明信片上，就可窺見他小楷的功力。他成名后，毛筆字龍飛鳳舞，有時亂寫，但老底子還在。至於新一代共產黨，寫的就稱不上毛筆字了，只是「用帶毛的筆寫的字」了。提倡中國文化的，反比不上荼毒中國文化的。毛大王含笑九泉矣！
2015-03-30 20:20:03,Mon Mar 30 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3826188982607678,風流這個詞兒，有正面負面兩重意義。古人都從正面看，所以說「風流天下聞」、說「文採風流今尙存」、說「浪淘盡千古風流人物」。但世界變化太大了，古人已 不足表率，要靠新人重立標竿。至於風流負面意義，古人也望塵莫及。振動器也、偉哥也、A片也，聲光化電都跟不上，要做花花公子，差遠了。
2015-03-29 20:20:03,Sun Mar 29 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3825826594808964,4 月 25 日，將出版一本新書，慶祝我 80 歳生日，書名「李敖風流自傳」。內容太麻辣了，嬌滴滴的共產黨受不了的，所以沒有大陸版。也許有一天，祖國會看到它、會懷念我、會「聞鼓鼙而思良將」、會「不廢江河萬古流」。雖然風流雲散，但我是過去、我是現在、我是未來，我是分身分身、我是你。
2015-03-28 20:20:03,Sat Mar 28 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3825464206520201,以為政府魔掌放開，就有言論自由了，你錯了。魔掌開放之日，就是財團接手之時。你是買不起媒體的，媒體都被財團瓜分了。財團不會不許你講話，但可使你講不出話，只要不許上電視台，你就掛了。走紅的「正晶限時批」主持人夫妻檔，因言論自由到另一財團頭上，立刻被拔。看來還是魔掌好！
2015-03-27 20:20:03,Fri Mar 27 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3825101818579475,李光耀是誰？他是一個沒有主義的共產黨、絶不貪污的共產黨、受過西方自由民主教育卻不給東方自由民主的髙水平共產黨。新加坡沒有李光耀，今天必然是殖民 地、是衰竭、是混亂、是「人為刀俎，我為魚肉」、是什麼也不是。新加坡有了李光耀，人畜雙旺。虛無的自由民主啊，對豬說來，不要也罷。
2015-03-26 20:20:03,Thu Mar 26 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3824739430407251,打天下時候，宣傳一流；得天下時候，宣傳二流；治天下時候，宣傳三流；稱覇天下時候，宣傳不入流。為什麼每況愈下？因為你太跩了。你以為你宣傳的別人就 信，你錯了。外蒙古明明是蔣介石賣國，不了解民國史的蠢蛋卻賴你，你的宣傳怎麼辦的？黃狗偷食，黑狗當災。你黑貓雖有成，卻變成黑狗。
2015-03-25 20:20:03,Wed Mar 25 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3824377043098600,李戡來電話：竟在華盛頓大學圖書館里，借到李鼎彝的「中國文學史」！「外國圖書館竟有我們祖孫三代的書！」我說「中國文學史」原有我的序，一出書就被國民黨政府下令撕掉了。李戡說他手上的序還健在，證明洋人已經搶購到原版。美帝從「望廈條約」起就搜集中國文獻，書失求諸野，悲欣交集吧。
2015-03-24 20:20:03,Tue Mar 24 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3824014654600567,若論壞，台灣壞不過大陸；若論混，兩岸不相上下。台灣明於防共卻昧於防美，混蛋加三級；但台灣不再迷信蔣介石，卻混蛋減兩番。大陸混蛋沒開竅，以為蔣比毛好。但毛不賣國，蔣卻賣了比台灣大 44 倍的外蒙古，大陸混蛋因恨毛而說蔣好話，是不識大體。不識大體就是混蛋。要加幾級，請數指頭吧。
2015-03-23 20:20:03,Mon Mar 23 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3823652266802629,以為民進黨是台獨孕育出來的，是錯誤的，民進黨是國民黨腹中的鬼胎，它是一個小國民黨、從來不敢台獨，只是打著台獨旗號的本土投機集團。第一代投機成功，但被扁了。東山再起時，第二代投機者冒出來了，「世間投機者，人亦投其機。」第二代的成功在擠走了第一代，蔡英文的功勞，如此而已。
2015-03-22 20:20:03,Sun Mar 22 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3823289879421609,「當」字好神奇，又面對現實、又逃避現實。「當仁不讓」是面對現實，但「晚食以當肉、安歩以當車」卻逃避真的大魚大肉和紅旗轎車。別以為那是自欺，騎上竹 馬的小男孩不會自欺那是竹竿不是馬。小男孩從不自欺，他那麼忘情的享受了虛擬的現實。有時童心未泯也很好，老派的共產黨就是小男孩。
2015-03-21 20:20:03,Sat Mar 21 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3822927491796729,台灣有 3 個謬得清望的混蛋：李遠哲得了諾貝爾獎，自以為無所不知，禍延教改；王建煊一身清亷，自以為無所不能，縱容鄙夫撈錢、官員貪墨，禍延政政；林義雄更混蛋得 別有造型：滿臉悲戚、戴個草帽，每年繞場一周，自以為無所不在，專出餿主意、禍??蒼生。比起這 3 大混蛋來，別人都是小號的。
2015-03-20 20:20:03,Fri Mar 20 20:20:03 +0800 2015,http://tw.weibo.com/2134671703/3822565103215562,49 年蔣介石裹脅 60 萬軍人到台灣，其中一個力爭上遊，自力進修，考取了律師，就是我當年的律師龍雲翔。他流離亂世，一張少年的照片都沒有，不識少年愁滋味。少年不在夢裡，只在噩夢裡。我勸他寫出軍中黑幕，他拒絕了。他失去少年，也失去中年。他茫然失去記憶，在悲慘世界失去悲慘流年。
